node,node_type,label,degree,pagerank,genres
user_608,user,user_608,831,0.0032114913999122655,
user_609,user,user_609,37,0.00016880684087371993,
user_610,user,user_610,1302,0.00849213112981533,
movie_1,movie,Toy Story (1995),215,0.0007757036216857121,Adventure|Animation|Children|Comedy|Fantasy
movie_3,movie,Grumpier Old Men (1995),52,0.00019998570438090865,Comedy|Romance
movie_6,movie,Heat (1995),102,0.00036769227756984827,Action|Crime|Thriller
movie_47,movie,Seven (a.k.a. Se7en) (1995),203,0.0007069932091989056,Mystery|Thriller
movie_50,movie,"Usual Suspects, The (1995)",204,0.0007244778365337128,Crime|Mystery|Thriller
movie_70,movie,From Dusk Till Dawn (1996),55,0.0002190993628096107,Action|Comedy|Horror|Thriller
movie_101,movie,Bottle Rocket (1996),23,0.00010935838650192139,Adventure|Comedy|Crime|Romance
movie_110,movie,Braveheart (1995),237,0.0008100658546328969,Action|Drama|War
movie_151,movie,Rob Roy (1995),44,0.00016136115770736187,Action|Drama|Romance|War
movie_157,movie,Canadian Bacon (1995),11,5.849080780734817e-05,Comedy|War
movie_163,movie,Desperado (1995),66,0.0002427120287406693,Action|Romance|Western
movie_216,movie,Billy Madison (1995),49,0.00019111480280074422,Comedy
movie_223,movie,Clerks (1994),104,0.00039094884915291206,Comedy
movie_231,movie,Dumb & Dumber (Dumb and Dumber) (1994),133,0.0004596924870235737,Adventure|Comedy
movie_235,movie,Ed Wood (1994),70,0.00026777501578534134,Comedy|Drama
movie_260,movie,Star Wars: Episode IV - A New Hope (1977),251,0.000903179482065212,Action|Adventure|Sci-Fi
movie_296,movie,Pulp Fiction (1994),307,0.00107523730192375,Comedy|Crime|Drama|Thriller
movie_316,movie,Stargate (1994),140,0.00047594672552639665,Action|Adventure|Sci-Fi
movie_333,movie,Tommy Boy (1995),50,0.00018470661312814347,Comedy
movie_349,movie,Clear and Present Danger (1994),110,0.00036516957220938387,Action|Crime|Drama|Thriller
movie_356,movie,Forrest Gump (1994),329,0.0011545323047463612,Comedy|Drama|Romance|War
movie_362,movie,"Jungle Book, The (1994)",34,0.00013282513962421753,Adventure|Children|Romance
movie_367,movie,"Mask, The (1994)",157,0.0005464712978633032,Action|Comedy|Crime|Fantasy
movie_423,movie,Blown Away (1994),10,5.424341055745895e-05,Action|Thriller
movie_441,movie,Dazed and Confused (1993),42,0.00017279358501828238,Comedy
movie_457,movie,"Fugitive, The (1993)",190,0.0006442642747698547,Thriller
movie_480,movie,Jurassic Park (1993),238,0.0008248787328896036,Action|Adventure|Sci-Fi|Thriller
movie_500,movie,Mrs. Doubtfire (1993),144,0.00050902333532837,Comedy|Drama
movie_527,movie,Schindler's List (1993),220,0.0007781856282699511,Drama|War
movie_543,movie,So I Married an Axe Murderer (1993),41,0.00016530581659406464,Comedy|Romance|Thriller
movie_552,movie,"Three Musketeers, The (1993)",61,0.00022420384489635462,Action|Adventure|Comedy|Romance
movie_553,movie,Tombstone (1993),65,0.00023166235140909648,Action|Drama|Western
movie_590,movie,Dances with Wolves (1990),164,0.0005560583843537702,Adventure|Drama|Western
movie_592,movie,Batman (1989),189,0.000645713808111825,Action|Crime|Thriller
movie_593,movie,"Silence of the Lambs, The (1991)",279,0.0009872485539382107,Crime|Horror|Thriller
movie_596,movie,Pinocchio (1940),60,0.0002366620926811993,Animation|Children|Fantasy|Musical
movie_608,movie,Fargo (1996),181,0.0006637575468841111,Comedy|Crime|Drama|Thriller
movie_648,movie,Mission: Impossible (1996),162,0.0005708275380236033,Action|Adventure|Mystery|Thriller
movie_661,movie,James and the Giant Peach (1996),49,0.00018651565748952008,Adventure|Animation|Children|Fantasy|Musical
movie_673,movie,Space Jam (1996),53,0.0002152917053868616,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
movie_733,movie,"Rock, The (1996)",121,0.00042923959984655566,Action|Adventure|Thriller
movie_736,movie,Twister (1996),123,0.0004328986406325124,Action|Adventure|Romance|Thriller
movie_780,movie,Independence Day (a.k.a. ID4) (1996),202,0.0007112114380364695,Action|Adventure|Sci-Fi|Thriller
movie_804,movie,She's the One (1996),8,4.540250264769552e-05,Comedy|Romance
movie_919,movie,"Wizard of Oz, The (1939)",92,0.0003599935927176102,Adventure|Children|Fantasy|Musical
movie_923,movie,Citizen Kane (1941),69,0.0002795359358583849,Drama|Mystery
movie_940,movie,"Adventures of Robin Hood, The (1938)",8,4.662733693999424e-05,Action|Adventure|Romance
movie_943,movie,"Ghost and Mrs. Muir, The (1947)",7,4.4938728760101455e-05,Drama|Fantasy|Romance
movie_954,movie,Mr. Smith Goes to Washington (1939),18,9.069673673673556e-05,Drama
movie_1009,movie,Escape to Witch Mountain (1975),9,4.932559326124656e-05,Adventure|Children|Fantasy
movie_1023,movie,Winnie the Pooh and the Blustery Day (1968),13,6.501541585291874e-05,Animation|Children|Musical
movie_1024,movie,"Three Caballeros, The (1945)",6,3.871565324704311e-05,Animation|Children|Musical
movie_1025,movie,"Sword in the Stone, The (1963)",25,0.00010798209769278845,Animation|Children|Fantasy|Musical
movie_1029,movie,Dumbo (1941),35,0.00014504493380163003,Animation|Children|Drama|Musical
movie_1030,movie,Pete's Dragon (1977),15,7.387411334176363e-05,Adventure|Animation|Children|Musical
movie_1031,movie,Bedknobs and Broomsticks (1971),24,0.00010740492783978882,Adventure|Children|Musical
movie_1032,movie,Alice in Wonderland (1951),40,0.0001722794786141673,Adventure|Animation|Children|Fantasy|Musical
movie_1042,movie,That Thing You Do! (1996),42,0.00017132218131184166,Comedy|Drama
movie_1049,movie,"Ghost and the Darkness, The (1996)",21,9.121141591164904e-05,Action|Adventure
movie_1060,movie,Swingers (1996),36,0.00014981584695535478,Comedy|Drama
movie_1073,movie,Willy Wonka & the Chocolate Factory (1971),119,0.00043769787897722176,Children|Comedy|Fantasy|Musical
movie_1080,movie,Monty Python's Life of Brian (1979),89,0.000352100420431288,Comedy
movie_1089,movie,Reservoir Dogs (1992),131,0.0004910308807057502,Crime|Mystery|Thriller
movie_1090,movie,Platoon (1986),63,0.0002538226538362919,Drama|War
movie_1092,movie,Basic Instinct (1992),47,0.00018951821780397753,Crime|Mystery|Thriller
movie_1097,movie,E.T. the Extra-Terrestrial (1982),122,0.00045812842810378314,Children|Drama|Sci-Fi
movie_1127,movie,"Abyss, The (1989)",62,0.00024354498916020264,Action|Adventure|Sci-Fi|Thriller
movie_1136,movie,Monty Python and the Holy Grail (1975),136,0.0005138844853287216,Adventure|Comedy|Fantasy
movie_1196,movie,Star Wars: Episode V - The Empire Strikes Back (1980),211,0.000762156712480937,Action|Adventure|Sci-Fi
movie_1197,movie,"Princess Bride, The (1987)",142,0.0005300261133804885,Action|Adventure|Comedy|Fantasy|Romance
movie_1198,movie,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),200,0.000733223204938585,Action|Adventure
movie_1206,movie,"Clockwork Orange, A (1971)",120,0.0004633819222848315,Crime|Drama|Sci-Fi|Thriller
movie_1208,movie,Apocalypse Now (1979),107,0.0004167999828647641,Action|Drama|War
movie_1210,movie,Star Wars: Episode VI - Return of the Jedi (1983),196,0.0007108238207918281,Action|Adventure|Sci-Fi
movie_1213,movie,Goodfellas (1990),126,0.0004679409554647302,Crime|Drama
movie_1214,movie,Alien (1979),146,0.0005470840857269415,Horror|Sci-Fi
movie_1219,movie,Psycho (1960),83,0.00032775827320453407,Crime|Horror
movie_1220,movie,"Blues Brothers, The (1980)",84,0.0003283005500234831,Action|Comedy|Musical
movie_1222,movie,Full Metal Jacket (1987),102,0.0003869947522809818,Drama|War
movie_1224,movie,Henry V (1989),19,8.919866274762236e-05,Action|Drama|Romance|War
movie_1226,movie,"Quiet Man, The (1952)",6,4.0766661066198604e-05,Drama|Romance
movie_1240,movie,"Terminator, The (1984)",131,0.00048220012423465724,Action|Sci-Fi|Thriller
movie_1256,movie,Duck Soup (1933),23,0.00011174109508361434,Comedy|Musical|War
movie_1258,movie,"Shining, The (1980)",109,0.00041490656859357976,Horror
movie_1265,movie,Groundhog Day (1993),143,0.0005398073211284037,Comedy|Fantasy|Romance
movie_1270,movie,Back to the Future (1985),171,0.0006411112279579007,Adventure|Comedy|Sci-Fi
movie_1275,movie,Highlander (1986),48,0.00019545146503092143,Action|Adventure|Fantasy
movie_1278,movie,Young Frankenstein (1974),69,0.00028399788901525656,Comedy|Fantasy
movie_1282,movie,Fantasia (1940),53,0.00021427516932697425,Animation|Children|Fantasy|Musical
movie_1291,movie,Indiana Jones and the Last Crusade (1989),140,0.0005106452098936916,Action|Adventure
movie_1298,movie,Pink Floyd: The Wall (1982),23,0.00010171651607582666,Drama|Musical
movie_1348,movie,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",16,7.845570864015026e-05,Horror
movie_1377,movie,Batman Returns (1992),60,0.0002385719979398891,Action|Crime
movie_1396,movie,Sneakers (1992),46,0.000180340284295243,Action|Comedy|Crime|Drama|Sci-Fi
movie_1408,movie,"Last of the Mohicans, The (1992)",39,0.00016076046612301028,Action|Romance|War|Western
movie_1445,movie,McHale's Navy (1997),7,4.3100043591397884e-05,Comedy|War
movie_1473,movie,Best Men (1997),1,1.7731395437205804e-05,Action|Comedy|Crime|Drama
movie_1500,movie,Grosse Pointe Blank (1997),59,0.00022410924639133578,Comedy|Crime|Romance
movie_1517,movie,Austin Powers: International Man of Mystery (1997),100,0.00038805926092145844,Action|Adventure|Comedy
movie_1552,movie,Con Air (1997),59,0.00023143531139438033,Action|Adventure|Thriller
movie_1573,movie,Face/Off (1997),77,0.00028976038055898224,Action|Crime|Drama|Thriller
movie_1580,movie,Men in Black (a.k.a. MIB) (1997),165,0.0006097678519153236,Action|Comedy|Sci-Fi
movie_1587,movie,Conan the Barbarian (1982),31,0.00013200054805473808,Action|Adventure|Fantasy
movie_1617,movie,L.A. Confidential (1997),97,0.0003739819426490288,Crime|Film-Noir|Mystery|Thriller
movie_1620,movie,Kiss the Girls (1997),13,6.37359249047526e-05,Crime|Drama|Mystery|Thriller
movie_1625,movie,"Game, The (1997)",77,0.0002931747754860954,Drama|Mystery|Thriller
movie_1644,movie,I Know What You Did Last Summer (1997),32,0.00013583836426202478,Horror|Mystery|Thriller
movie_1676,movie,Starship Troopers (1997),80,0.0003063253590572093,Action|Sci-Fi
movie_1732,movie,"Big Lebowski, The (1998)",106,0.0004099591123175678,Comedy|Crime
movie_1777,movie,"Wedding Singer, The (1998)",56,0.00021898370730318237,Comedy|Romance
movie_1793,movie,Welcome to Woop-Woop (1997),2,2.1070804044383313e-05,Comedy
movie_1804,movie,"Newton Boys, The (1998)",3,2.6018978575090135e-05,Crime|Drama
movie_1805,movie,Wild Things (1998),31,0.00013269700850594614,Crime|Drama|Mystery|Thriller
movie_1920,movie,Small Soldiers (1998),18,8.50195558460609e-05,Animation|Children|Fantasy|War
movie_1927,movie,All Quiet on the Western Front (1930),10,5.5681712748897904e-05,Action|Drama|War
movie_1954,movie,Rocky (1976),64,0.000252747419399361,Drama
movie_1967,movie,Labyrinth (1986),42,0.00017570631667892587,Adventure|Fantasy|Musical
movie_2000,movie,Lethal Weapon (1987),75,0.00029251357360419897,Action|Comedy|Crime|Drama
movie_2005,movie,"Goonies, The (1985)",57,0.00023066714654157333,Action|Adventure|Children|Comedy|Fantasy
movie_2012,movie,Back to the Future Part III (1990),88,0.0003368018468210377,Adventure|Comedy|Sci-Fi|Western
movie_2018,movie,Bambi (1942),38,0.00016721379658721507,Animation|Children|Drama
movie_2028,movie,Saving Private Ryan (1998),188,0.0006803752940265668,Action|Drama|War
movie_2033,movie,"Black Cauldron, The (1985)",8,4.539746175525502e-05,Adventure|Animation|Children|Fantasy
movie_2046,movie,Flight of the Navigator (1986),24,0.00010253870360366439,Adventure|Children|Sci-Fi
movie_2048,movie,"Great Mouse Detective, The (1986)",8,4.4761189289247214e-05,Action|Animation|Children|Crime
movie_2054,movie,"Honey, I Shrunk the Kids (1989)",68,0.00025873093386798103,Adventure|Children|Comedy|Fantasy|Sci-Fi
movie_2058,movie,"Negotiator, The (1998)",30,0.00012906339415247976,Action|Crime|Drama|Mystery|Thriller
movie_2078,movie,"Jungle Book, The (1967)",53,0.00021196343205724997,Animation|Children|Comedy|Musical
movie_2090,movie,"Rescuers, The (1977)",13,6.934924960813851e-05,Adventure|Animation|Children|Crime|Drama
movie_2093,movie,Return to Oz (1985),6,3.818731086907259e-05,Adventure|Children|Fantasy
movie_2094,movie,"Rocketeer, The (1991)",39,0.00015724213783929516,Action|Adventure|Sci-Fi
movie_2096,movie,Sleeping Beauty (1959),22,9.910312489313113e-05,Animation|Children|Musical
movie_2099,movie,Song of the South (1946),6,4.012515653283311e-05,Adventure|Animation|Children|Musical
movie_2105,movie,Tron (1982),50,0.00020355455911646143,Action|Adventure|Sci-Fi
movie_2115,movie,Indiana Jones and the Temple of Doom (1984),108,0.00039989422643208,Action|Adventure|Fantasy
movie_2116,movie,"Lord of the Rings, The (1978)",15,7.229008946783211e-05,Adventure|Animation|Children|Fantasy
movie_2137,movie,Charlotte's Web (1973),21,9.561279544246396e-05,Animation|Children
movie_2139,movie,"Secret of NIMH, The (1982)",21,9.700957203052786e-05,Adventure|Animation|Children|Drama
movie_2141,movie,"American Tail, An (1986)",18,8.310428060515989e-05,Adventure|Animation|Children|Comedy
movie_2143,movie,Legend (1985),13,6.908490079495653e-05,Adventure|Fantasy|Romance
movie_2161,movie,"NeverEnding Story, The (1984)",43,0.00017895062511331762,Adventure|Children|Fantasy
movie_2174,movie,Beetlejuice (1988),91,0.00035066608635266424,Comedy|Fantasy
movie_2193,movie,Willow (1988),40,0.00016770634415167878,Action|Adventure|Fantasy
movie_2253,movie,Toys (1992),20,9.321460428623296e-05,Comedy|Fantasy
movie_2268,movie,"Few Good Men, A (1992)",57,0.00022467835203991953,Crime|Drama|Thriller
movie_2273,movie,Rush Hour (1998),42,0.00016711283347548394,Action|Comedy|Crime|Thriller
movie_2291,movie,Edward Scissorhands (1990),80,0.00031192523441156476,Drama|Fantasy|Romance
movie_2329,movie,American History X (1998),129,0.0004700493909503906,Crime|Drama
movie_2338,movie,I Still Know What You Did Last Summer (1998),18,8.223889078552075e-05,Horror|Mystery|Thriller
movie_2353,movie,Enemy of the State (1998),67,0.0002590143127161217,Action|Thriller
movie_2366,movie,King Kong (1933),25,0.00010991669883339288,Action|Adventure|Fantasy|Horror
movie_2387,movie,Very Bad Things (1998),16,7.777812628199896e-05,Comedy|Crime
movie_2389,movie,Psycho (1998),9,4.762460303874096e-05,Crime|Horror|Thriller
movie_2395,movie,Rushmore (1998),56,0.00023295687678330168,Comedy|Drama
movie_2406,movie,Romancing the Stone (1984),54,0.00021273867868244805,Action|Adventure|Comedy|Romance
movie_2414,movie,Young Sherlock Holmes (1985),11,5.681647432267759e-05,Action|Adventure|Children|Fantasy|Mystery|Thriller
movie_2427,movie,"Thin Red Line, The (1998)",35,0.00014428041865243539,Action|Drama|War
movie_2450,movie,Howard the Duck (1986),16,7.68799828778785e-05,Adventure|Comedy|Sci-Fi
movie_2459,movie,"Texas Chainsaw Massacre, The (1974)",13,6.307113824511279e-05,Horror
movie_2470,movie,Crocodile Dundee (1986),57,0.00022736662949494115,Adventure|Comedy
movie_2478,movie,¡Three Amigos! (1986),26,0.00011330054013049655,Comedy|Western
movie_2492,movie,20 Dates (1998),7,3.875382356505658e-05,Comedy|Romance
movie_2502,movie,Office Space (1999),94,0.0003513539469030908,Comedy|Crime
movie_2528,movie,Logan's Run (1976),24,0.0001044080190730847,Action|Adventure|Sci-Fi
